Transaction_ID,Product_ID,Category,Price,Discount,Promotion_Flag,Customer_Age,Gender,Region,Month,Holiday_Flag,Weekend_Flag,Payment_Method,Store_Type,Loyalty_Status,Customer_Satisfaction,Delivery_Time_Days,Return_Flag,Shipping_Cost,Stock_Availability,Season,Customer_Income,Review_Score,Units_Sold,Loyalty_Points,Revenue,Profit
T100153,P1153,Grocery,26.51,9.13,0,63.0,Male,North,1,0,0,Credit Card,Offline,Silver,4,8,0,25.7,0,Spring,96386.0,5.0,218,21,3788.84,189.44
T100154,P1154,Sports,82.83,30.49,1,55.0,Female,North,3,0,0,Debit Card,Offline,Gold,1,5,0,20.37,0,Spring,48980.0,5.0,372,37,19470.48,1947.05
T100155,P1155,Clothing,36.13,36.31,1,54.0,Male,East,6,0,0,Credit Card,Offline,Bronze,1,8,0,1.71,0,Autumn,96670.0,2.0,378,37,-68.04,-13.61
T100156,P1156,Grocery,49.77,15.72,1,68.0,Male,South,8,1,0,Cash,Offline,Platinum,2,2,0,8.69,0,Autumn,104083.0,1.0,416,41,14164.8,708.24
T100157,P1157,Grocery,57.43,41.44,1,43.0,Male,East,5,0,0,Cash,Offline,Gold,3,6,0,23.99,0,Summer,129115.0,2.0,463,46,7403.37,370.17
T100158,P1158,Clothing,19.1,30.17,1,68.0,Male,East,5,0,0,Cash,Offline,Platinum,5,2,0,,0,Summer,83932.0,2.0,408,40,-4516.56,-903.31
T100159,P1159,Grocery,31.65,19.46,1,44.0,Male,North,4,0,1,Cash,Offline,Gold,3,8,1,42.14,0,Autumn,122845.0,4.0,368,36,4485.92,224.3
T100160,P1160,Clothing,140.58,27.88,0,30.0,Female,South,4,0,0,UPI,Online,Silver,2,2,0,5.42,0,Winter,54250.0,3.0,264,26,29752.8,5950.56
T100161,P1161,Grocery,101.53,28.84,1,24.0,Female,West,7,0,0,Credit Card,Online,Platinum,2,5,0,2.51,0,Spring,23468.0,,413,41,30020.97,1501.05
T100162,P1162,Grocery,52.26,8.28,1,25.0,Female,West,6,0,0,Debit Card,Offline,Gold,2,7,0,4.36,0,Autumn,32120.0,5.0,288,28,12666.24,633.31
T100163,P1163,Grocery,64.73,20.14,1,63.0,Female,North,8,0,0,UPI,Offline,Bronze,4,7,0,33.9,0,Winter,120146.0,4.0,331,33,14759.29,737.96
T100164,P1164,Electronics,44.44,17.17,0,68.0,Male,South,11,0,0,Debit Card,Offline,Gold,2,4,0,29.72,0,Winter,73660.0,2.0,233,23,6353.91,1588.48
T100165,P1165,Home,141.12,20.05,0,68.0,Male,North,6,1,0,Wallet,Offline,Bronze,1,8,0,31.61,0,Summer,68630.0,2.0,291,29,35231.37,5284.71
T100166,P1166,Clothing,47.45,38.06,0,40.0,Female,North,11,0,0,UPI,Offline,Bronze,4,7,1,7.85,0,Summer,148531.0,1.0,279,27,2619.81,523.96
T100167,P1167,Electronics,64.22,24.13,0,43.0,Male,East,10,0,0,UPI,Online,Platinum,2,5,0,25.82,1,Spring,25410.0,4.0,262,26,10503.58,2625.9
T100168,P1168,Electronics,121.78,47.02,1,61.0,Female,North,7,0,0,Wallet,Offline,Silver,4,4,0,38.38,0,Summer,94841.0,5.0,430,43,32146.8,8036.7
T100169,P1169,Grocery,31.68,14.68,0,44.0,Male,North,10,0,1,UPI,Offline,Bronze,1,2,1,34.19,0,Spring,,2.0,251,25,4267.0,213.35
T100170,P1170,Grocery,162.58,20.79,1,26.0,Male,East,10,0,0,Credit Card,Offline,Bronze,2,2,0,21.93,0,Autumn,33907.0,4.0,317,31,44947.43,2247.37
T100171,P1171,Electronics,18.7,39.35,1,63.0,Male,West,5,0,0,Cash,Offline,Silver,2,4,0,5.18,0,Spring,29446.0,,388,38,-8012.2,-2003.05
T100172,P1172,Grocery,170.84,27.3,1,55.0,Male,West,6,1,1,Debit Card,Online,Silver,1,8,0,43.53,0,Summer,62346.0,4.0,476,47,68325.04,3416.25
T100173,P1173,Clothing,42.06,27.35,0,64.0,Female,South,1,0,0,Wallet,Online,Silver,2,6,0,26.31,0,Summer,78920.0,2.0,259,25,3809.89,761.98
T100174,P1174,Grocery,46.07,2.67,1,30.0,Male,North,3,0,0,Cash,Online,Bronze,1,9,0,44.48,0,Winter,,2.0,245,24,10633.0,531.65
T100175,P1175,Electronics,14.54,19.93,0,24.0,Female,North,12,0,0,UPI,Online,Silver,2,2,0,21.94,0,Summer,99019.0,5.0,218,21,-1175.02,-293.76
T100176,P1176,Grocery,39.71,13.54,1,28.0,Female,East,8,0,0,Credit Card,Online,Bronze,2,7,0,11.85,0,Winter,130891.0,4.0,299,29,7824.83,391.24
T100177,P1177,Clothing,26.37,49.97,0,27.0,Male,West,3,1,0,UPI,Online,Bronze,3,1,0,,0,Summer,31397.0,2.0,388,38,-9156.8,-1831.36
T100178,P1178,Sports,35.68,,0,50.0,Female,East,1,1,0,Wallet,Online,Bronze,4,2,0,20.91,0,Winter,77022.0,4.0,277,27,5612.02,561.2
T100179,P1179,Electronics,49.59,44.22,1,56.0,Female,East,3,0,0,UPI,Offline,Silver,5,9,1,30.71,0,Spring,100528.0,1.0,413,41,2217.81,554.45
T100180,P1180,Clothing,106.75,33.81,1,67.0,Female,North,12,0,1,Credit Card,Online,Bronze,3,8,0,38.45,0,Spring,,5.0,392,39,28592.48,5718.5
T100181,P1181,Electronics,63.14,17.05,1,20.0,Female,North,4,0,0,UPI,Online,Platinum,3,9,0,12.13,0,Spring,136337.0,3.0,316,31,14564.44,3641.11
T100182,P1182,Sports,67.72,27.18,0,58.0,Male,North,8,0,0,UPI,Online,Bronze,4,7,0,9.39,0,Winter,1212368.0,5.0,242,24,9810.68,981.07
T100183,P1183,Home,25.36,42.03,0,46.0,Male,East,9,0,0,UPI,Online,Silver,3,9,0,10.13,0,Spring,31560.0,2.0,292,29,-4867.64,-730.15
T100184,P1184,Clothing,29.47,44.17,0,54.0,Male,North,4,0,0,UPI,Online,Silver,1,4,0,46.72,1,Autumn,25610.0,4.0,299,29,-4395.3,-879.06
T100185,P1185,Grocery,192.31,8.02,1,62.0,Male,South,12,0,0,Credit Card,Online,Bronze,3,3,0,8.2,0,Spring,101362.0,5.0,259,25,47731.11,2386.56
T100186,P1186,Home,32.63,16.98,0,33.0,Female,North,7,0,1,Debit Card,Offline,Bronze,5,4,0,17.29,0,Spring,123401.0,3.0,232,23,3630.8,544.62
T100187,P1187,Grocery,174.05,,1,33.0,Female,South,1,0,0,Cash,Offline,Bronze,1,5,0,24.29,0,Winter,111871.0,1.0,313,31,49231.77,2461.59
T100188,P1188,Grocery,46.06,2.1,0,61.0,Male,East,9,0,1,Wallet,Offline,Platinum,4,4,0,27.81,0,Spring,26634.0,2.0,263,26,11561.48,578.07
T100189,P1189,Clothing,54.69,29.91,0,67.0,Male,South,11,0,0,Debit Card,Offline,Silver,4,4,0,,0,Summer,110262.0,4.0,264,26,6541.92,1308.38
T100190,P1190,Electronics,115.5,42.74,0,60.0,Female,East,12,0,0,Credit Card,Offline,Platinum,4,7,0,5.64,0,Winter,77381.0,1.0,328,32,23865.28,5966.32
T100191,P1191,Home,133.0,19.08,1,66.0,Male,South,4,0,0,Wallet,Online,Silver,1,4,0,5.4,0,Spring,100040.0,2.0,300,30,34176.0,5126.4
T100192,P1192,Sports,50.52,37.0,1,24.0,Female,North,9,0,0,Wallet,Offline,Gold,4,4,1,15.82,0,Autumn,127550.0,5.0,400,40,5408.0,540.8
T100193,P1193,Grocery,41.61,31.39,1,32.0,Male,North,3,0,0,UPI,Online,Silver,4,9,0,20.66,0,Winter,130991.0,,398,39,4067.56,203.38
T100194,P1194,Clothing,52.5,18.78,0,55.0,Female,West,11,0,0,Cash,Offline,Bronze,5,9,0,18.69,0,Spring,56474.0,3.0,215,21,7249.8,1449.96
T100195,P1195,Clothing,69.17,7.05,0,23.0,Female,North,5,0,0,Cash,Offline,Silver,2,5,0,19.6,0,Autumn,86434.0,1.0,186,18,11554.32,2310.86
T100196,P1196,Grocery,101.89,35.47,0,35.0,Male,North,1,0,0,Credit Card,Offline,Silver,2,9,0,42.57,0,Winter,88687.0,5.0,306,30,20324.52,1016.23
T100197,P1197,Home,54.76,42.73,0,36.0,Male,North,11,0,1,Debit Card,Offline,Gold,2,2,0,41.83,0,Summer,101905.0,3.0,344,34,4138.32,620.75
T100198,P1198,Home,3863.625281287546,34.29,1,69.0,Male,North,3,0,0,UPI,Offline,Gold,4,5,0,40.28,0,Summer,102802.0,4.0,402,40,20063.82,3009.57
T100199,P1199,Grocery,171.89,0.89,0,68.0,Female,North,5,0,0,Cash,Offline,Platinum,1,7,0,37.76,0,Spring,45231.0,4.0,232,23,39672.0,1983.6
T100200,P1200,Grocery,71.3,10.81,0,19.0,Male,South,6,1,0,UPI,Online,Platinum,4,8,0,2.02,0,Autumn,74851.0,1.0,328,32,19840.72,992.04
T100201,P1201,Electronics,67.91,3.47,1,20.0,Male,West,8,0,0,Debit Card,Offline,Bronze,2,5,0,,0,Summer,95844.0,4.0,201,20,12952.44,3238.11
T100202,P1202,Electronics,18.85,28.52,1,63.0,Male,East,1,0,1,Wallet,Offline,Platinum,5,9,0,36.61,0,Autumn,72405.0,5.0,395,39,-3819.65,-954.91
T100203,P1203,Home,8.66,37.82,1,42.0,Male,North,3,0,0,Debit Card,Offline,Platinum,4,3,0,29.74,0,Summer,94971.0,4.0,443,44,-12917.88,-1937.68
T100204,P1204,Grocery,71.66,5.53,0,53.0,Male,East,1,0,1,Wallet,Offline,Gold,4,8,0,33.7,0,Winter,80246.0,5.0,262,26,17326.06,866.3
T100205,P1205,Electronics,51.09,41.92,1,66.0,Female,East,5,0,1,Debit Card,Online,Bronze,4,9,0,35.85,0,Summer,139593.0,3.0,420,42,3851.4,962.85
T100206,P1206,Electronics,38.08,27.78,0,45.0,Male,East,8,1,0,UPI,Online,Bronze,1,7,0,45.57,0,Autumn,147167.0,5.0,289,28,2976.7,744.18
T100207,P1207,Grocery,64.75,34.5,1,55.0,Male,North,4,0,0,Debit Card,Offline,Platinum,5,5,0,31.76,0,Autumn,136861.0,5.0,438,43,13249.5,662.48
T100208,P1208,Electronics,52.34,48.57,0,45.0,Male,North,11,0,1,Cash,Offline,Bronze,5,9,0,13.78,0,Spring,62514.0,1.0,311,31,1172.47,293.12
T100209,P1209,Electronics,120.23,4.18,0,49.0,Male,East,9,1,1,Cash,Online,Bronze,5,8,1,4.15,0,Winter,43128.0,4.0,267,26,30985.35,7746.34
T100210,P1210,Grocery,57.99,45.06,0,68.0,Female,East,6,0,0,Credit Card,Offline,Gold,5,8,0,21.6,0,Summer,20594.0,5.0,353,35,4564.29,228.21
T100211,P1211,Grocery,32.37,6.31,0,58.0,Female,South,6,0,1,Cash,Offline,Platinum,2,6,1,35.49,0,Winter,123741.0,1.0,285,28,7427.1,371.36
T100212,P1212,Grocery,109.19,19.65,0,53.0,Male,North,11,0,1,Cash,Offline,Bronze,4,2,0,14.1,0,Winter,48930.0,1.0,275,27,24623.5,1231.18
T100213,P1213,Clothing,46.9,42.57,0,56.0,Male,South,5,1,0,Wallet,Online,Platinum,5,4,0,6.0,0,Autumn,130343.0,1.0,403,40,1744.99,349.0
T100214,P1214,Grocery,78.93,45.31,1,53.0,Male,North,10,0,1,UPI,Online,Platinum,3,1,0,49.94,0,Spring,43257.0,2.0,522,52,17549.64,877.48
T100215,P1215,Clothing,39.09,25.32,0,60.0,Female,North,5,1,0,UPI,Online,Bronze,3,5,0,20.94,0,Winter,127934.0,1.0,318,31,4378.86,875.77
T100216,P1216,Clothing,34.64,29.71,0,40.0,Female,North,11,0,0,Wallet,Online,Silver,2,1,0,10.82,0,Autumn,95538.0,1.0,255,25,1257.15,251.43
T100217,P1217,Grocery,57.91,35.41,0,19.0,Male,North,7,1,0,Cash,Offline,Bronze,3,6,0,8.23,0,Summer,115862.0,5.0,362,36,8145.0,407.25
T100218,P1218,Grocery,55.09,41.64,0,27.0,Female,North,8,1,0,Debit Card,Online,Silver,3,8,0,43.14,0,Autumn,127216.0,1.0,380,38,5111.0,255.55
T100219,P1219,Home,76.39,6.08,1,23.0,Female,North,7,0,1,Wallet,Offline,Gold,3,1,0,40.98,0,Spring,65376.0,1.0,281,28,19757.11,2963.57
T100220,P1220,Grocery,45.24,,0,25.0,Female,North,1,0,0,UPI,Online,Platinum,2,6,0,30.67,0,Autumn,20820.0,2.0,347,34,1644.78,82.24
T100221,P1221,Grocery,15.1,24.06,0,32.0,Female,North,1,0,0,Credit Card,Online,Silver,4,4,0,27.36,0,Winter,,2.0,273,27,-2446.08,-122.3
T100222,P1222,Electronics,40.33,22.53,1,62.0,Female,North,10,0,1,UPI,Offline,Platinum,2,9,0,47.57,0,Autumn,95322.0,1.0,364,36,6479.2,1619.8
T100223,P1223,Clothing,95.17,21.19,0,46.0,Female,North,6,1,0,Debit Card,Offline,Gold,1,8,0,11.41,0,Autumn,47832.0,1.0,319,31,23599.62,4719.92
T100224,P1224,Clothing,44.34,25.46,1,45.0,Male,North,3,0,0,UPI,Online,Gold,1,4,0,20.77,0,Autumn,114122.0,5.0,354,35,6683.52,1336.7
T100225,P1225,Clothing,45.95,47.25,0,39.0,Female,North,12,0,0,Wallet,Online,Silver,3,2,0,1.23,0,Winter,118315.0,5.0,323,32,-419.9,-83.98
T100226,P1226,Sports,108.9,27.41,0,51.0,Male,North,9,0,0,Credit Card,Offline,Gold,3,6,0,20.93,0,Spring,146687.0,2.0,262,26,21350.38,2135.04
T100227,P1227,Clothing,33.17,47.66,1,37.0,Female,North,11,0,1,UPI,Online,Platinum,4,3,0,19.21,0,Summer,75383.0,5.0,518,51,-7505.82,-1501.16
T100228,P1228,Home,18.54,9.01,1,50.0,Male,North,7,0,0,Wallet,Online,Gold,3,1,0,47.47,0,Winter,42625.0,4.0,281,28,2677.93,401.69
T100229,P1229,Grocery,48.79,36.21,1,32.0,Female,East,2,0,0,Wallet,Online,Gold,1,7,1,17.91,0,Summer,20407.0,3.0,437,43,5497.46,274.87
T100230,P1230,Grocery,38.9,40.61,0,24.0,Male,South,12,0,0,Wallet,Online,Silver,3,4,0,,0,Summer,75209.0,,317,31,-542.07,-27.1
T100231,P1231,Grocery,27.76,33.96,1,41.0,Male,East,3,1,0,Credit Card,Offline,Gold,4,9,0,38.33,0,Winter,62376.0,2.0,499,49,-3093.8,-154.69
T100232,P1232,Grocery,48.29,30.35,1,,Female,South,8,1,0,Wallet,Offline,Bronze,1,3,0,7.36,0,Winter,42191.0,5.0,453,45,8126.82,406.34
T100233,P1233,Grocery,77.02,28.24,0,67.0,Male,West,1,0,0,Credit Card,Online,Platinum,3,1,0,48.14,0,Winter,106083.0,3.0,325,32,15853.5,792.68
T100234,P1234,Electronics,54.24,,0,27.0,Male,North,5,0,0,Debit Card,Online,Silver,4,2,0,31.55,0,Winter,77263.0,3.0,289,28,3233.91,808.48
T100235,P1235,Grocery,67.69,41.08,0,32.0,Female,South,10,1,0,Debit Card,Offline,Bronze,4,4,0,29.83,0,Spring,23736.0,1.0,373,37,9925.53,496.28
T100236,P1236,Clothing,194.3,6.11,1,54.0,Male,South,1,0,0,Debit Card,Offline,Silver,1,7,0,0.59,0,Spring,130435.0,2.0,240,24,45165.6,9033.12
T100237,P1237,Electronics,42.95,42.43,0,41.0,Female,West,12,0,0,Wallet,Online,Bronze,1,8,1,34.96,0,Autumn,148663.0,1.0,263,26,136.76,34.19
T100238,P1238,Grocery,66.34,20.7,1,28.0,Male,North,9,0,0,Credit Card,Offline,Gold,1,4,0,2.78,0,Summer,39222.0,5.0,358,35,16339.12,816.96
T100239,P1239,Electronics,38.23,12.68,1,57.0,Male,East,7,0,1,Debit Card,Online,Bronze,4,3,0,9.27,0,Summer,66438.0,3.0,275,27,7026.25,1756.56
T100240,P1240,Sports,30.19,43.49,1,38.0,Female,South,5,0,0,Cash,Online,Bronze,1,9,0,4.93,0,Winter,101213.0,1.0,417,41,-5546.1,-554.61
T100241,P1241,Sports,36.25,21.6,1,57.0,Male,East,6,0,0,Debit Card,Offline,Bronze,1,8,0,,0,Winter,146030.0,3.0,307,30,4497.55,449.76
T100242,P1242,Sports,39.05,,0,,Male,East,11,0,1,Wallet,Offline,Platinum,4,6,0,39.79,0,Summer,77688.0,1.0,353,35,-483.61,-48.36
T100243,P1243,Clothing,70.22,13.17,0,32.0,Female,West,3,0,1,Cash,Online,Silver,4,9,0,35.37,0,Winter,24796.0,1.0,245,24,13977.25,2795.45
T100244,P1244,Electronics,282.69,0.2,1,32.0,Female,East,3,1,0,UPI,Online,Gold,1,8,1,5.33,1,Spring,,3.0,279,27,78814.71,19703.68
T100245,P1245,Sports,33.07,24.77,1,54.0,Female,North,7,0,0,Cash,Online,Gold,1,7,0,39.92,0,Autumn,104842.0,5.0,339,33,2813.7,281.37
T100246,P1246,Clothing,40.79,5.01,0,62.0,Male,North,7,0,0,UPI,Online,Platinum,1,6,0,23.04,0,Autumn,83753.0,4.0,221,22,7907.38,1581.48
T100247,P1247,Sports,52.24,37.72,0,31.0,Male,North,7,1,1,Cash,Offline,Platinum,4,3,0,1.63,0,Summer,64041.0,4.0,424,42,6156.48,615.65
T100248,P1248,Sports,72.03,13.8,1,60.0,Female,North,2,1,0,Credit Card,Offline,Platinum,5,6,0,11.19,0,Spring,73829.0,2.0,380,38,22127.4,2212.74
T100249,P1249,Home,65.66,22.18,1,69.0,Male,North,2,1,1,Cash,Offline,Bronze,2,4,0,,0,Spring,96019.0,4.0,412,41,17913.76,2687.06
T100250,P1250,Clothing,134.14,4.35,1,38.0,Male,South,11,0,0,Debit Card,Offline,Platinum,3,5,0,36.66,0,Winter,117604.0,3.0,281,28,36470.99,7294.2
T100251,P1251,Clothing,9.99,14.33,1,61.0,Male,East,12,0,0,UPI,Online,Platinum,2,7,1,9.42,0,Winter,23387.0,2.0,334,33,-1449.56,-289.91
T100252,P1252,Home,10.27,39.07,1,37.0,Male,North,5,0,1,UPI,Online,Bronze,4,7,0,1.9,0,Winter,105852.0,4.0,428,42,-12326.4,-1848.96
T100253,P1253,Clothing,38.59,7.58,0,50.0,Male,South,4,0,1,Debit Card,Offline,Silver,5,9,0,14.76,0,Autumn,146419.0,4.0,215,21,6667.15,1333.43
T100254,P1254,Electronics,117.7,,1,,Female,North,7,0,1,Credit Card,Online,Platinum,4,9,0,39.75,0,Autumn,89440.0,1.0,412,41,35160.08,8790.02
T100255,P1255,Grocery,18.25,45.87,0,57.0,Female,East,3,0,1,Cash,Online,Platinum,1,6,0,46.92,0,Spring,103413.0,1.0,394,39,-10882.28,-544.11
T100256,P1256,Sports,6.65,33.99,1,40.0,Male,North,5,0,1,Credit Card,Offline,Bronze,3,6,0,28.64,0,Spring,32088.0,4.0,387,38,-10580.58,-1058.06
T100257,P1257,Grocery,81.44,40.55,0,61.0,Male,South,2,1,0,Debit Card,Online,Bronze,2,2,0,4.56,0,Spring,27790.0,2.0,372,37,15211.08,760.55
T100258,P1258,Grocery,64.75,5.45,1,,Male,West,1,0,0,Cash,Online,Bronze,4,8,1,25.1,0,Winter,90870.0,3.0,258,25,15299.4,764.97
T100259,P1259,Electronics,25.45,12.54,0,40.0,Female,North,9,0,0,Debit Card,Online,Silver,5,3,0,49.94,0,Autumn,86009.0,4.0,184,18,2375.44,593.86
T100260,P1260,Grocery,27.39,44.73,0,44.0,Female,East,4,0,0,UPI,Offline,Platinum,1,1,0,46.93,0,Winter,59437.0,3.0,375,37,-6502.5,-325.12
T100261,P1261,Sports,27.69,35.76,1,52.0,Female,East,8,0,0,UPI,Online,Platinum,5,4,0,49.66,0,Winter,43331.0,2.0,429,42,-3462.03,-346.2
T100262,P1262,Electronics,58.99,31.98,1,42.0,Female,North,12,1,0,UPI,Offline,Bronze,3,5,0,34.97,0,Autumn,60190.0,5.0,405,40,10939.05,2734.76
T100263,P1263,Grocery,35.22,33.19,0,49.0,Female,West,7,0,0,Wallet,Offline,Bronze,5,3,0,21.3,1,Winter,149341.0,2.0,292,29,592.76,29.64
T100264,P1264,Home,77.16,20.71,0,39.0,Male,East,12,0,0,Wallet,Online,Platinum,5,7,0,44.66,0,Autumn,119583.0,5.0,264,26,14902.8,2235.42
T100265,P1265,Grocery,7.4,2.23,0,25.0,Male,North,1,0,1,UPI,Offline,Platinum,1,5,0,44.76,0,Summer,37227.0,1.0,270,27,1395.9,69.8
T100266,P1266,Grocery,29.97,39.22,1,68.0,Male,North,10,0,0,Wallet,Offline,Platinum,5,5,0,7.22,0,Spring,72750.0,3.0,466,46,-4310.5,-215.52
T100267,P1267,Grocery,24.82,33.94,0,69.0,Male,South,11,0,0,Wallet,Online,Bronze,1,6,0,38.77,0,Summer,74064.0,1.0,289,28,-2635.68,-131.78
T100268,P1268,Clothing,45.63,23.64,1,55.0,Female,East,7,0,0,Debit Card,Offline,Silver,3,6,0,45.97,0,Spring,58735.0,3.0,330,33,7256.7,1451.34
T100269,P1269,Clothing,37.46,44.99,1,35.0,Male,North,2,0,0,Cash,Online,Silver,4,9,0,44.93,0,Spring,69038.0,2.0,438,43,-3298.14,-659.63
T100270,P1270,Home,95.44,16.81,1,45.0,Male,East,3,0,0,UPI,Offline,Platinum,1,3,0,35.34,0,Summer,28135.0,4.0,334,33,26262.42,3939.36
T100271,P1271,Home,14.86,14.72,1,45.0,Male,North,1,0,0,Wallet,Offline,Gold,4,8,0,26.87,0,Autumn,58059.0,,296,29,41.44,6.22
T100272,P1272,Home,56.36,43.64,1,28.0,Male,East,7,0,0,Debit Card,Online,Silver,2,7,0,38.84,0,Winter,77329.0,5.0,434,43,5520.48,828.07
T100273,P1273,Sports,80.71,39.85,1,29.0,Female,South,3,0,1,Debit Card,Offline,Gold,5,9,0,25.81,0,Summer,57709.0,4.0,452,45,18468.72,1846.87
T100274,P1274,Grocery,3692.024452245588,25.75,0,19.0,Female,South,6,0,1,Cash,Online,Gold,4,5,1,16.06,0,Spring,81057.0,3.0,311,31,54275.72,2713.79
T100275,P1275,Grocery,38.97,6.54,0,54.0,Male,South,12,0,0,Debit Card,Online,Platinum,5,7,0,12.95,0,Autumn,114582.0,4.0,247,24,8010.21,400.51
T100276,P1276,Grocery,68.52,10.75,1,21.0,Male,East,7,0,0,Credit Card,Offline,Bronze,1,8,0,27.03,0,Summer,97259.0,1.0,279,27,16117.83,805.89
T100277,P1277,Grocery,15.45,32.81,0,58.0,Male,North,3,0,0,Credit Card,Online,Gold,5,9,0,22.8,0,Autumn,36958.0,4.0,305,30,-5294.8,-264.74
T100278,P1278,Grocery,10.23,19.25,0,62.0,Male,East,2,0,1,UPI,Online,Platinum,3,8,0,26.22,0,Summer,44855.0,1.0,320,32,-2886.4,-144.32
T100279,P1279,Grocery,98.63,41.82,1,62.0,Female,North,9,0,0,Cash,Offline,Bronze,4,2,0,13.03,0,Summer,135455.0,,433,43,24598.73,1229.94
T100280,P1280,Home,54.39,47.5,0,64.0,Female,East,9,0,0,Credit Card,Offline,Silver,5,6,0,29.53,0,Autumn,39969.0,5.0,304,30,2094.56,314.18
T100281,P1281,Clothing,124.58,,1,51.0,Male,East,7,0,0,Cash,Online,Platinum,4,4,0,33.1,0,Autumn,73841.0,2.0,448,44,37766.4,7553.28
T100282,P1282,Clothing,20.88,18.88,1,40.0,Male,North,5,1,0,UPI,Online,Silver,4,4,1,40.34,0,Autumn,59811.0,2.0,372,37,744.0,148.8
T100283,P1283,Electronics,78.57,39.43,1,30.0,Female,East,4,0,0,Debit Card,Online,Platinum,3,9,0,29.5,0,Autumn,45179.0,2.0,423,42,16556.22,4139.06
T100284,P1284,Grocery,201.98,17.57,1,24.0,Female,South,4,0,0,Debit Card,Online,Gold,1,7,0,37.8,0,Summer,137464.0,1.0,343,34,63252.63,3162.63
T100285,P1285,Electronics,73.24,8.36,0,49.0,Male,West,1,1,1,Debit Card,Online,Bronze,5,6,1,8.47,0,Winter,68488.0,2.0,279,27,18101.52,4525.38
T100286,P1286,Grocery,66.26,1.67,0,40.0,Male,North,4,0,0,Credit Card,Online,Gold,2,2,0,6.05,0,Autumn,124871.0,,212,21,13693.08,684.65
T100287,P1287,Grocery,54.93,,1,66.0,Male,North,7,0,0,Cash,Offline,Platinum,4,1,0,8.98,0,Summer,112678.0,4.0,373,37,13293.72,664.69
T100288,P1288,Clothing,18.18,45.18,0,,Female,East,5,0,1,Credit Card,Online,Platinum,1,4,0,42.31,0,Autumn,119820.0,,368,36,-9936.0,-1987.2
T100289,P1289,Grocery,141.02,11.95,1,,Female,East,9,0,1,Wallet,Online,Gold,2,9,0,27.81,0,Winter,79895.0,2.0,345,34,44529.15,2226.46
T100290,P1290,Electronics,35.6,10.33,1,64.0,Female,North,4,0,0,Cash,Offline,Platinum,4,4,0,22.77,0,Summer,66539.0,2.0,289,28,7303.03,1825.76
T100291,P1291,Electronics,77.72,,0,64.0,Female,West,11,1,0,UPI,Online,Silver,2,2,0,38.11,0,Winter,76892.0,5.0,376,37,10990.48,2747.62
T100292,P1292,Home,18.28,1.25,0,54.0,Female,South,3,0,0,Credit Card,Offline,Gold,5,8,0,6.2,0,Summer,32715.0,4.0,196,19,3337.88,500.68
T100293,P1293,Clothing,23.91,39.29,1,51.0,Male,West,6,0,0,Debit Card,Offline,Bronze,5,6,0,0.31,0,Summer,,3.0,403,40,-6198.14,-1239.63
T100294,P1294,Electronics,149.09,16.07,0,65.0,Male,South,4,0,0,Debit Card,Online,Silver,4,1,0,15.55,0,Autumn,140940.0,4.0,193,19,25672.86,6418.22
T100295,P1295,Grocery,42.81,1.87,1,46.0,Male,North,11,0,1,Debit Card,Online,Silver,4,4,0,12.44,0,Winter,127986.0,2.0,274,27,11217.56,560.88
T100296,P1296,Grocery,151.0,45.89,1,,Male,North,2,0,0,Credit Card,Online,Platinum,5,5,0,15.37,0,Spring,,2.0,498,49,52344.78,2617.24
T100297,P1297,Clothing,51.69,,0,40.0,Female,West,5,0,0,Credit Card,Offline,Gold,1,1,0,48.68,0,Winter,34465.0,4.0,224,22,10015.04,2003.01
T100298,P1298,Grocery,15.04,27.59,1,55.0,Male,North,4,0,0,Debit Card,Offline,Platinum,2,2,0,28.39,0,Spring,75767.0,4.0,409,40,-5132.95,-256.65
T100299,P1299,Electronics,101.95,13.7,0,46.0,Female,West,5,0,0,Debit Card,Offline,Gold,4,9,0,29.46,0,Winter,142924.0,5.0,220,22,19415.0,4853.75
T100300,P1300,Electronics,36.13,3.26,1,61.0,Female,East,12,1,0,Debit Card,Online,Gold,4,1,0,32.78,0,Autumn,,3.0,293,29,9630.91,2407.73
T100301,P1301,Grocery,89.04,2.5,1,22.0,Male,North,9,0,0,Wallet,Offline,Bronze,3,8,0,19.89,0,Winter,58359.0,1.0,245,24,21202.3,1060.12
T100302,P1302,Grocery,55.57,5.78,1,69.0,Male,South,4,0,0,Credit Card,Offline,Platinum,2,9,0,48.95,0,Winter,90906.0,1.0,311,31,15484.69,774.23
T100303,P1303,Grocery,18.54,3.57,1,57.0,Male,South,6,0,0,Debit Card,Online,Gold,5,2,0,48.66,0,Spring,77254.0,3.0,270,27,4041.9,202.1
T100304,P1304,Grocery,61.25,38.03,1,28.0,Male,South,4,0,0,UPI,Offline,Bronze,4,2,0,38.46,0,Spring,112360.0,5.0,410,41,9520.2,476.01
T100305,P1305,Sports,254.01,,0,31.0,Male,North,1,0,0,Debit Card,Offline,Gold,4,7,0,10.58,0,Winter,39578.0,4.0,263,26,60418.99,6041.9
T100306,P1306,Grocery,77.1,17.14,1,66.0,Male,West,2,0,0,Credit Card,Offline,Platinum,5,9,0,44.01,0,Autumn,95270.0,,351,35,21045.96,1052.3
T100307,P1307,Clothing,4554.986723894899,20.92,0,59.0,Female,South,6,0,0,UPI,Offline,Gold,2,9,0,5.05,0,Spring,114236.0,3.0,252,25,7943.04,1588.61
